                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                         "15140"          1.5000000000000000E+000          1.3500000000000001E+000          5.2000000000000002E-001                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20220830" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                            2840          2.2884204591721425E+009          5.4555917421815303E-001          3.8611178691245711E+000          1.9743393966171021E+002          1.6062896096584001E+002          1.3946530944346107E+000          1.5324876653572079E+000         -7.6168319101402066E-004         -1.0000000000000000E+000          1.1641437331573672E+000          1.4308844568734320E+000         -9.3259082674474865E+000         -9.3259082674474865E+000         -1.0060092744838137E+001         -9.8999999999999986E+001         -9.4144433972058259E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.8442318693862012E-001          1.2276353614814396E+052         -1.7402103481621022E+035         -1.2075424205463689E+035         -6.2915707377816658E+033         -4.6975222023791658E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2845          2.2922741483599682E+009          5.4440199920534127E-001          3.8548620052414506E+000          1.9770149153894587E+002          1.6054112958710064E+002          1.3917696197587852E+000          1.5306474807272112E+000         -7.3917857057368178E-004         -1.0000000000000000E+000          1.1622050910184916E+000          1.4312200279109906E+000         -9.2881839998377131E+000         -9.2881839998377131E+000         -1.0060091884717012E+001         -9.8999999999999986E+001         -9.3686247621630656E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.6907995171006732E-001          1.2252634231140692E+052         -1.9474390078496184E+035         -1.3640192897967814E+035         -6.3069368666973480E+033         -5.2035034938586371E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2850          2.2959025820326924E+009          5.4325231753137448E-001          3.8486229592604047E+000          1.9796783147488051E+002          1.6045189813999013E+002          1.3888939950682384E+000          1.5288123177300399E+000         -7.2058132977134725E-004         -1.0000000000000000E+000          1.1602524728605472E+000          1.4315359847919611E+000         -9.2571130450900014E+000         -9.2571130450900014E+000         -1.0060091054011545E+001         -9.8999999999999986E+001         -9.3314948151615198E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.5740625671989739E-001          1.2228703317907902E+052         -2.1481390968056457E+035         -1.5199442838966584E+035         -6.3218750997334117E+033         -5.6497606191165306E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2855          2.2992913741849861E+009          5.4209483146776405E-001          3.8423359089955791E+000          1.9823388504088535E+002          1.6036438675729039E+002          1.3860076509831976E+000          1.5269514523911516E+000         -7.0703124553649131E-004         -1.0000000000000000E+000          1.1583020339803713E+000          1.4318310747772682E+000         -9.2348348246128538E+000         -9.2348348246128538E+000         -1.0060090091600719E+001         -9.8999999999999986E+001         -9.3051787094301357E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.4953564661440677E-001          1.2204583266073345E+052         -2.2518537847723332E+035         -1.5901440141288880E+035         -6.3376177651881018E+033         -5.9833359299156430E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2860          2.3024566153279700E+009          5.4084237236211574E-001          3.8355797172049360E+000          1.9851144926010625E+002          1.6028524536464963E+002          1.3829528889829046E+000          1.5249034867194795E+000         -6.8230715730851056E-004         -1.0000000000000000E+000          1.1563341785957817E+000          1.4321066989031086E+000         -9.1933534209333043E+000         -9.1933534209333043E+000         -1.0060089158686273E+001         -9.8999999999999986E+001         -9.2567964629371904E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.3591402132375635E-001          1.2179454846989451E+052         -2.6091170068257994E+035         -1.8789126408634201E+035         -6.3545148720745367E+033         -6.6665921724163387E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2865          2.3054316965633979E+009          5.3958732990603386E-001          3.8287939895105105E+000          1.9878937951068443E+002          1.6020560847335815E+002          1.3798887147045835E+000          1.5228426763825842E+000         -6.6308464736816633E-004         -1.0000000000000000E+000          1.1543525588010406E+000          1.4323657647652865E+000         -9.1613028454546956E+000         -9.1613028454546956E+000         -1.0060088201259752E+001         -9.8999999999999986E+001         -9.2199132375809771E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.2624513299832527E-001          1.2154065187401383E+052         -2.8559260115117822E+035         -2.0688534677940229E+035         -6.3720489267864582E+033         -7.2335205444989486E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2870          2.3082149080343690E+009          5.3837700673940747E-001          3.8222158965278972E+000          1.9906045189840842E+002          1.6012343021757371E+002          1.3769082273339945E+000          1.5208554853455436E+000         -6.5335316637920356E-004         -1.0000000000000000E+000          1.1523842364978092E+000          1.4326081234092876E+000         -9.1433920350570475E+000         -9.1433920350570475E+000         -1.0060087342645691E+001         -9.8999999999999986E+001         -9.1994746966582639E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.2114477632432284E-001          1.2129011914675440E+052         -2.8502016948659697E+035         -2.0305906317964529E+035         -6.3896431066711352E+033         -7.5571463200280547E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2875          2.3108784827012553E+009          5.3708335266990093E-001          3.8152172509789897E+000          1.9934363030576932E+002          1.6004613995361959E+002          1.3737692336588634E+000          1.5187083602722369E+000         -6.3499855465820945E-004         -1.0000000000000000E+000          1.1503779738630564E+000          1.4328400647470336E+000         -9.1151135094535913E+000         -9.1151135094535913E+000         -1.0060086333327572E+001         -9.8999999999999986E+001         -9.1674387789371767E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.1350818415852393E-001          1.2102918468482060E+052         -3.0968545337317913E+035         -2.2219377718886490E+035         -6.4079240479700491E+033         -8.1083752136344179E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2880          2.3134033240662980E+009          5.3575582610921180E-001          3.8080352691573949E+000          1.9963230963016542E+002          1.5996976515452792E+002          1.3705601384422132E+000          1.5164926499662617E+000         -6.1871686921996624E-004         -1.0000000000000000E+000          1.1483424712936297E+000          1.4330599258510601E+000         -9.0862921831332528E+000         -9.0862921831332528E+000         -1.0060085298494924E+001         -9.8999999999999986E+001         -9.1350616206791049E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0622014370469662E-001          1.2076223290321143E+052         -3.3319796479412472E+035         -2.3970983160316131E+035         -6.4270905180943461E+033         -8.7061042672869039E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2885          2.3157565586457415E+009          5.3441344083118791E-001          3.8007787085706779E+000          1.9992179988498171E+002          1.5989657804543000E+002          1.3673324050055116E+000          1.5142389460238292E+000         -6.0048394984534297E-004         -1.0000000000000000E+000          1.1463189313621014E+000          1.4332648440733162E+000         -9.0570752101542773E+000         -9.0570752101542773E+000         -1.0060084237320208E+001         -9.8999999999999986E+001         -9.1024996476634445E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          9.9309540590632850E-002          1.2049419265941876E+052         -3.6049397944942993E+035         -2.6052801976676893E+035         -6.4467691922192752E+033         -9.3519190490441720E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2890          2.3179915137572560E+009          5.3307554299344162E-001          3.7935290853208010E+000          2.0021141683361196E+002          1.5982198125176765E+002          1.3641071866969245E+000          1.5119881610651611E+000         -5.8455469118653632E-004         -1.0000000000000000E+000          1.1442820547113441E+000          1.4334594630643214E+000         -9.0308744272066104E+000         -9.0308744272066104E+000         -1.0060083142064085E+001         -9.8999999999999986E+001         -9.0735045223529145E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          9.3495624141309672E-002          1.2022457709199601E+052         -3.8721466808006605E+035         -2.8111521762724039E+035         -6.4661985166257518E+033         -9.9633251936199898E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2895          2.3201202849299021E+009          5.3173858796381002E-001          3.7862710027327213E+000          2.0050160953885305E+002          1.5974644710246139E+002          1.3608791865808421E+000          1.5097339119736628E+000         -5.6981175574910862E-004         -1.0000000000000000E+000          1.1422335685812659E+000          1.4336448360754996E+000         -9.0093273415170039E+000         -9.0093273415170039E+000         -1.0060082021393395E+001         -9.8999999999999986E+001         -9.0497948320016040E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          8.8970354319135511E-002          1.1995335289517564E+052         -4.1409254961198907E+035         -3.0274505059092722E+035         -6.4852172343627181E+033         -1.0486228178669913E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2900          2.3221889275844364E+009          5.3034765418566399E-001          3.7787297605636625E+000          2.0080134894205264E+002          1.5967212426868630E+002          1.3575397107600471E+000          1.5073769608236502E+000         -5.5756848859112767E-004         -1.0000000000000000E+000          1.1401411423044583E+000          1.4338249735678277E+000         -8.9870812627621888E+000         -8.9870812627621888E+000         -1.0060080863498943E+001         -9.8999999999999986E+001         -9.0254361790352249E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          8.4527962225726810E-002          1.1967377518473746E+052         -4.3792607559816428E+035         -3.2090113028253575E+035         -6.5058691235688102E+033         -1.1051907619205974E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2905          2.3241667373772392E+009          5.2890719377500517E-001          3.7709330316560914E+000          2.0110906167346542E+002          1.5960035076257438E+002          1.3541041772734004E+000          1.5049226940733513E+000         -5.4126405141983764E-004         -1.0000000000000000E+000          1.1380216012973423E+000          1.4339972018075997E+000         -8.9630474741754593E+000         -8.9630474741754593E+000         -1.0060079529426739E+001         -9.8999999999999986E+001         -8.9992490360815154E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          7.9977522146431598E-002          1.1938750572247430E+052         -4.6186564909681906E+035         -3.3837350868243477E+035         -6.5278352340405886E+033         -1.1696430518034366E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2910          2.3260670109714341E+009          5.2742817409346221E-001          3.7629283049652691E+000          2.0142406466584217E+002          1.5952901190663397E+002          1.3505867167587056E+000          1.5023930910842802E+000         -5.2736311942616144E-004         -1.0000000000000000E+000          1.1358650487645190E+000          1.4341626786224726E+000         -8.9371249199913159E+000         -8.9371249199913159E+000         -1.0060078454770927E+001         -9.8999999999999986E+001         -8.9711445479838261E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          7.5343616965069582E-002          1.1909456689746348E+052         -4.8366221939506198E+035         -3.5278764211701007E+035         -6.5507293516813169E+033         -1.2432384792637060E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2915          2.3278739822055392E+009          5.2594499206413792E-001          3.7548930017650810E+000          2.0174034410461971E+002          1.5945768427778526E+002          1.3470598634529254E+000          1.4998498370035820E+000         -5.1081480498978160E-004         -1.0000000000000000E+000          1.1337015988921242E+000          1.4343200311000490E+000         -8.9097209094642391E+000         -8.9097209094642391E+000         -1.0060077209006273E+001         -9.8999999999999986E+001         -8.9415820405096085E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          7.0736521675748093E-002          1.1880015194681643E+052         -5.3847826061809345E+035         -3.9931365730867236E+035         -6.5725516119932942E+033         -1.3259205169742780E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2920          2.3296402379377275E+009          5.2439696365467969E-001          3.7465909943432965E+000          2.0208417055179848E+002          1.5937915985373371E+002          1.3433832488226580E+000          1.4972562110869991E+000         -4.9403012872803009E-004         -1.0000000000000000E+000          1.1314684097906471E+000          1.4346408608750663E+000         -8.8817473393651554E+000         -8.8817473393651554E+000         -9.4838073306931179E+000         -9.8999999999999986E+001         -9.0066860759734553E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1850561483317160E+052         -5.1319796808606654E+035         -3.9291624781066332E+035         -6.5981483105413870E+033         -1.1368357196486179E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2925          2.3312996372576008E+009          5.2275534127697776E-001          3.7379413758695104E+000          2.0246494406039992E+002          1.5929638132084656E+002          1.3395197696002152E+000          1.4945883132664024E+000         -4.7539801793235274E-004         -1.0000000000000000E+000          1.1292000832359950E+000          1.4352079425137292E+000         -8.8506740431832043E+000         -8.8506740431832043E+000         -9.4527340345111668E+000         -9.8999999999999986E+001         -8.9756127797915042E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1821732795856512E+052         -5.7614201034697387E+035         -4.4790550086544189E+035         -6.6271738967921164E+033         -1.2160933558473990E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2930          2.3328679983771892E+009          5.2113065465336872E-001          3.7293597668611458E+000          2.0284651600841508E+002          1.5920951808525734E+002          1.3356760148913034E+000          1.4919526947500885E+000         -4.6122665444791466E-004         -1.0000000000000000E+000          1.1269106111167151E+000          1.4357803105435489E+000         -8.8272730816778733E+000         -8.8272730816778733E+000         -9.4293330730058358E+000         -9.8999999999999986E+001         -8.9522118182861732E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1792861990808712E+052         -5.8818712156029695E+035         -4.5372880165937821E+035         -6.6576085442625089E+033         -1.2780071135665628E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2935          2.3343274699454846E+009          5.1948844083281120E-001          3.7206971876601114E+000          2.0323019203449377E+002          1.5912673398561697E+002          1.3318128335252719E+000          1.4892750456591528E+000         -4.4361585319341383E-004         -1.0000000000000000E+000          1.1246422924837076E+000          1.4363473902018009E+000         -8.7978841932067198E+000         -8.7978841932067198E+000         -9.3999441845346823E+000         -9.8999999999999986E+001         -8.9228229298150197E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1763996279872343E+052         -6.4139775366911874E+035         -4.9853298091506825E+035         -6.6876133266027889E+033         -1.3617715942744767E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2940          2.3357198347314286E+009          5.1788309852807790E-001          3.7122039592484315E+000          2.0361081915253152E+002          1.5903963117249020E+002          1.3280111510738388E+000          1.4866645441661075E+000         -4.2966243480808226E-004         -1.0000000000000000E+000          1.1223693023839214E+000          1.4369156377267478E+000         -8.7747978333862076E+000         -8.7747978333862076E+000         -9.3768578247141701E+000         -9.8999999999999986E+001         -8.8997365699945075E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1735358853926282E+052         -6.9276888419798240E+035         -5.4303845064015572E+035         -6.7164376687360284E+033         -1.4301399588909068E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2945          2.3370544263164158E+009          5.1627861386554441E-001          3.7037061771824535E+000          2.0399351259044067E+002          1.5895123827944977E+002          1.3242067707574006E+000          1.4840536026039566E+000         -4.1658605014051358E-004         -1.0000000000000000E+000          1.1200859007584187E+000          1.4374864881331235E+000         -8.7574380494292292E+000         -8.7574380494292292E+000         -9.3594980407571917E+000         -9.8999999999999986E+001         -8.8823767860375291E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1706636309369359E+052         -7.0848610882590319E+035         -5.5352038173753007E+035         -6.7464836592633168E+033         -1.4821924342910977E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2950          2.3383250151217289E+009          5.1466734147958348E-001          3.6951700994385770E+000          2.0437870150501590E+002          1.5886321095136043E+002          1.3203902895649380E+000          1.4814259444417552E+000         -4.0799398796622960E-004         -1.0000000000000000E+000          1.1177999715082299E+000          1.4380579704456706E+000         -8.7394306072094849E+000         -8.7394306072094849E+000         -9.3414905985374475E+000         -9.8999999999999986E+001         -8.8643693438177849E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1677828113107608E+052         -7.2535527672097790E+035         -5.6473865786998678E+035         -6.7771063639503814E+033         -1.5383951248704069E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2955          2.3395517268462038E+009          5.1304481757466602E-001          3.6865683747612317E+000          2.0476823413247553E+002          1.5877420555321055E+002          1.3165465330287875E+000          1.4787762076827744E+000         -3.9672973236407869E-004         -1.0000000000000000E+000          1.1154952575796389E+000          1.4386341489278187E+000         -8.7211727855845442E+000         -8.7211727855845442E+000         -9.3232327769125067E+000         -9.8999999999999986E+001         -8.8461115221928459E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1648782065305692E+052         -7.4349701855843242E+035         -5.7693031422310851E+035         -6.8079752226423877E+033         -1.5975872911268157E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2960          2.3407358842190013E+009          5.1136039592934135E-001          3.6776557770329235E+000          2.0516940366227854E+002          1.5868875482004717E+002          1.3125859299844618E+000          1.4760081036786961E+000         -3.8069007358413628E-004         -1.0000000000000000E+000          1.1131654448821919E+000          1.4392166021021806E+000         -8.6942701986627124E+000         -8.6942701986627124E+000         -9.2963301899906750E+000         -9.8999999999999986E+001         -8.8192089352710124E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1619068277783116E+052         -8.3042340022717918E+035         -6.5435102781282448E+035         -6.8389788447875918E+033         -1.6923339356956717E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2965          2.3418698741716919E+009          5.0972507149658930E-001          3.6689737688620458E+000          2.0556541625011630E+002          1.5859835723016590E+002          1.3087107309006758E+000          1.4733296132489679E+000         -3.6939167920038647E-004         -1.0000000000000000E+000          1.1108371646883752E+000          1.4397986721506348E+000         -8.6791497167708176E+000         -8.6791497167708176E+000         -9.2812097080987801E+000         -9.8999999999999986E+001         -8.8040884533791175E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1589720799519723E+052         -8.4780308648214160E+035         -6.6646380424463971E+035         -6.8705003810034740E+033         -1.7446878185649851E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2970          2.3429640942127595E+009          5.0804885178157055E-001          3.6600803497690158E+000          2.0597053748686838E+002          1.5850910351292629E+002          1.3047536033834546E+000          1.4705732882046294E+000         -3.6056751341634482E-004         -1.0000000000000000E+000          1.1084815610222518E+000          1.4403875730671658E+000         -8.6614346111424823E+000         -8.6614346111424823E+000         -9.2634946024704448E+000         -9.8999999999999986E+001         -8.7863733477507822E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1559847607391584E+052         -8.6473884588648592E+035         -6.7690570879957447E+035         -6.9034427696919477E+033         -1.8092969431721953E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2975          2.3440296649652724E+009          5.0634759032399279E-001          3.6510500860141510E+000          2.0638297045821480E+002          1.5841899745132332E+002          1.3007402072300160E+000          1.4677700556161475E+000         -3.5095244943493585E-004         -1.0000000000000000E+000          1.1060954175362554E+000          1.4409841089386648E+000         -8.6424026936503502E+000         -8.6424026936503502E+000         -9.2444626849783127E+000         -9.8999999999999986E+001         -8.7673414302586501E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1529544675585098E+052         -9.1405756552226722E+035         -7.1893164779440768E+035         -6.9363224404053511E+033         -1.8818959528745434E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2980          2.3450677484521332E+009          5.0467705355854564E-001          3.6421571299943327E+000          2.0679386702839713E+002          1.5832413696900093E+002          1.2967739855002500E+000          1.4650241403421618E+000         -3.4146273507368704E-004         -1.0000000000000000E+000          1.1036958904013729E+000          1.4415839907223853E+000         -8.6304125950585320E+000         -8.6304125950585320E+000         -9.2324725863864945E+000         -9.8999999999999986E+001         -8.7553513316668319E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1499360044895139E+052         -9.2696851173923901E+035         -7.2741199147130476E+035         -6.9690893082604420E+033         -1.9258743095967385E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2985          2.3460853496227841E+009          5.0294200558286073E-001          3.6329292206515484E+000          2.0721926974428405E+002          1.5823004901786382E+002          1.2926737528136434E+000          1.4621591404013377E+000         -3.3179091573919681E-004         -1.0000000000000000E+000          1.1012436705917632E+000          1.4421970456747877E+000         -8.6145936907895884E+000         -8.6145936907895884E+000         -9.2166536821175509E+000         -9.8999999999999986E+001         -8.7395324273978883E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1468283349632108E+052         -9.7054667545366379E+035         -7.6473316181986097E+035         -7.0030503849605429E+033         -1.9881046324884226E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2990          2.3470723392797499E+009          5.0119094041714740E-001          3.6236135711747774E+000          2.0764959573693824E+002          1.5813616449651997E+002          1.2885409733852826E+000          1.4592605311786089E+000         -3.2065749938693097E-004         -1.0000000000000000E+000          1.0987787268650846E+000          1.4428132816064572E+000         -8.5962691934327893E+000         -8.5962691934327893E+000         -9.1983291847607518E+000         -9.8999999999999986E+001         -8.7212079300410892E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1436973734917418E+052         -1.0160933868697939E+036         -8.0264269286684304E+035         -7.0378510968865001E+033         -2.0641284290606432E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2995          2.3480390676365380E+009          4.9948360293130523E-001          3.6144960223325140E+000          2.0807707426721043E+002          1.5803549957335886E+002          1.2844752797843213E+000          1.4564455200312372E+000         -3.1331309759235375E-004         -1.0000000000000000E+000          1.0962949631237722E+000          1.4434342225417853E+000         -8.5845509605852079E+000         -8.5845509605852079E+000         -9.1866109519131705E+000         -9.8999999999999986E+001         -8.7094896971935079E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1405841084233878E+052         -1.0235709747713819E+036         -8.0543381296994081E+035         -7.0720524871891037E+033         -2.1106510931425213E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            3000          2.3489797155170355E+009          4.9772301220856507E-001          3.6051062328812313E+000          2.0851573953250485E+002          1.5793742395023335E+002          1.2803070749022671E+000          1.4535271449994622E+000         -3.0493600191067676E-004         -1.0000000000000000E+000          1.0937849954144827E+000          1.4440617144691077E+000         -8.5711026187234562E+000         -8.5711026187234562E+000         -9.1731626100514188E+000         -9.8999999999999986E+001         -8.6960413553317562E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1374093252279779E+052         -1.0650358213092575E+036         -8.4126072179019161E+035         -7.1073914735985674E+033         -2.1666770804546740E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            3005          2.3498989436524925E+009          4.9594977081555380E-001          3.5956422972304534E+000          2.0895948600410929E+002          1.5783847763989195E+002          1.2761092628274224E+000          1.4505826259284387E+000         -2.9382036614867120E-004         -1.0000000000000000E+000          1.0912560119455428E+000          1.4446939603363427E+000         -8.5528196578694100E+000         -8.5528196578694100E+000         -9.1548796491973725E+000         -9.8999999999999986E+001         -8.6777583944777099E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1342091197755907E+052         -1.1403169509735808E+036         -9.0827325367791441E+035         -7.1426199814391398E+033         -2.2490107731422719E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            3010          2.3507850256645851E+009          4.9417437116206386E-001          3.5861610476070651E+000          2.0940551815697640E+002          1.5773955102155173E+002          1.2719079138633547E+000          1.4476287510514707E+000         -2.8618289777483072E-004         -1.0000000000000000E+000          1.0887256593926233E+000          1.4453265484745728E+000         -8.5404061754329170E+000         -8.5404061754329170E+000         -9.1424661667608795E+000         -9.8999999999999986E+001         -8.6653449120412169E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1310043704786827E+052         -1.1486077918246746E+036         -9.1112548851070235E+035         -7.1796548115792981E+033         -2.3030264850239300E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            3015          2.3516438663068366E+009          4.9238121117796285E-001          3.5765885228986387E+000          2.0985570808087107E+002          1.5764284670650937E+002          1.2676783836361449E+000          1.4446340097372059E+000         -2.7554386253674049E-004         -1.0000000000000000E+000          1.0861986337457683E+000          1.4459583048862863E+000         -8.5228823650519487E+000         -8.5228823650519487E+000         -9.1249423563799112E+000         -9.8999999999999986E+001         -8.6478211016602486E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1277866023017026E+052         -1.2259662195973596E+036         -9.8012419671150594E+035         -7.2164626390874488E+033         -2.3862556024676626E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            3020          2.3524851489530015E+009          4.9063240821063953E-001          3.5672193673253187E+000          2.1030259755637147E+002          1.5753974085837072E+002          1.2635193350911469E+000          1.4417234262065481E+000         -2.6970931089380633E-004         -1.0000000000000000E+000          1.0836574676407533E+000          1.4465935964125398E+000         -8.5137725058805565E+000         -8.5137725058805565E+000         -9.1158324972085190E+000         -9.8999999999999986E+001         -8.6387112424888564E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.1245904625062461E+052         -1.2337827675757548E+036         -9.8402986238132585E+035         -7.2528853388494833E+033         -2.4250001985557945E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
