model_number age period_days binary_separation v_orb_1 v_orb_2 rl_1 rl_2 rl_relative_overflow_1 rl_relative_overflow_2 star_1_mass star_2_mass lg_mtransfer_rate lg_mstar_dot_1 mstar_dot_1 lg_mstar_dot_2 lg_system_mdot_1 lg_system_mdot_2 lg_wind_mdot_1 lg_wind_mdot_2 fixed_xfer_fraction eff_xfer_fraction J_orb Jdot jdot_mb jdot_gr jdot_ml jdot_ls jdot_missing_wind extra_jdot donor_index point_mass_index
2090 11885293073.8859 0.713902392553088 4.05603761235565 245.115270319157 42.3274176391453 0.980238717056701 2.16306701640621 -0.002406546833059 -1 0.258693419630526 1.4980764482991 -9.87310958502508 -9.87310958502508 1.33933869099943E-10 -10.475169576353 -99 -9.99804832163338 -99 -99 0.5 0.25 3.5578336395677E+051 -4.56644450043046E+034 -4.43148859372383E+034 -2.36442058596313E+032 -1.11311700847001E+033 0 0 0 1 2
2095 11896463542.2664 0.71457875440773 4.05782083512815 245.187014274227 42.1098574845144 0.979176462336871 2.16589203097597 -0.002422551855376 -1 0.257346286552099 1.49841323156871 -9.87992470325288 -9.87992470325288 1.31848531399006E-10 -10.4819846945808 -99 -10.0048634398612 -99 -99 0.5 0.25 3.54189883394286E+051 -4.50868120231822E+034 -4.37675578700518E+034 -2.33677870772573E+032 -1.08557628235783E+033 0 0 0 1 2
2100 11907053968.3078 0.715156345129236 4.05928374684702 245.259548022099 41.9087821834719 0.978136919084556 2.16842148415387 -0.002474523684372 -1 0.256095155495121 1.49872601433295 -9.91895580341676 -9.91895580341676 1.20515857877388E-10 -10.5210157947447 -99 -10.0438945400251 -99 -99 0.5 0.25 3.52699310174747E+051 -4.4444986235938E+034 -4.32302666198689E+034 -2.31045780425391E+032 -9.83673835643748E+032 0 0 0 1 2
2105 11918385994.737 0.716805674674606 4.06467812065885 245.232734206714 41.6555771434191 0.977805856345688 2.17335212860143 -0.00245977249343 -1 0.254637604130317 1.49909040217415 -9.8928315031753 -9.8928315031753 1.27987777261451E-10 -10.4948914945033 -99 -10.0177702397836 -99 -99 0.5 0.25 3.51119583910942E+051 -4.39196392573808E+034 -4.26577439603938E+034 -2.27506526800432E+032 -1.03438877018653E+033 0 0 0 1 2
2110 11929452452.3375 0.717459652856411 4.06640885554472 245.299849589857 41.4490029208432 0.976785713274282 2.17608331442218 -0.002595984594875 -1 0.253359497072779 1.49940992893854 -10.0017561408894 -10.0017561408894 9.95964500766787E-11 -10.6038161322174 -99 -10.1266948774977 -99 -99 0.5 0.25 3.49601611914733E+051 -4.30732748487747E+034 -4.20508605587445E+034 -2.245685536921E+032 -7.97845736338042E+032 0 0 0 1 2
2115 11940771178.1766 0.717940707664887 4.06749182250249 245.385400008163 41.2476328300897 0.975617678230852 2.17845909502693 -0.002532675880214 -1 0.252093893900491 1.49972632973161 -9.94183294020601 -9.94183294020601 1.14331804967014E-10 -10.543892931534 -99 -10.0667716768143 -99 -99 0.5 0.25 3.48069242537E+051 -4.27463430721432E+034 -4.16164368612837E+034 -2.22393093618661E+032 -9.07513117240875E+032 0 0 0 1 2
2120 11952019163.0707 0.71950403207121 4.07259090042989 245.360815722824 41.0079737950839 0.975273243241611 2.18316257487896 -0.002512402009429 -1 0.250712017077177 1.50007179893744 -9.91203842306757 -9.91203842306757 1.22450785934472E-10 -10.5140984143955 -99 -10.0369771596759 -99 -99 0.5 0.25 3.46560497250628E+051 -4.22710421819853E+034 -4.10891876241104E+034 -2.19133454034837E+032 -9.62721103840065E+032 0 0 0 1 2
2125 11963545352.9026 0.720026908574587 4.07383135402846 245.441087388511 40.8069044561227 0.974136611740647 2.18563265919432 -0.00252935508985 -1 0.249453450439543 1.50038644059684 -9.91881832702974 -9.91881832702974 1.20554013341041E-10 -10.5208783183577 -99 -10.043757063638 -99 -99 0.5 0.25 3.45038646825133E+051 -4.17625616696103E+034 -4.06065653009232E+034 -2.16783126698548E+032 -9.39213241988528E+032 0 0 0 1 2
2130 11974615929.7268 0.720666027676121 4.07553685270037 245.502880231565 40.6109846819488 0.973160259021718 2.18829133104889 -0.002843452194846 -1 0.248243346774384 1.50068896651313 -10.1760516570987 -10.1760516570987 6.66727460688933E-11 -10.7781116484267 -99 -10.300990393707 -99 -99 0.5 0.25 3.43595088809728E+051 -4.0664901190244E+034 -3.99361202730852E+034 -2.13665826144094E+032 -5.15115091014694E+032 0 0 0 1 2
2135 11986912554.2764 0.722118018906365 4.08018015482358 245.496038174563 40.3678433851308 0.972635308741488 2.19284355837462 -0.002563774412308 -1 0.246822384257753 1.50104420714229 -9.93129884200756 -9.93129884200756 1.17138904463966E-10 -10.5333588333355 -99 -10.0562375786159 -99 -99 0.5 0.25 3.42008015038678E+051 -4.06840272795558E+034 -3.95772300589471E+034 -2.11127235129379E+032 -8.95669985479318E+032 0 0 0 1 2
2140 11998541475.7068 0.723105158225416 4.08315211117198 245.526078902134 40.1554943366341 0.971869397751628 2.19630011516143 -0.002590929597077 -1 0.245546152794991 1.50136326500798 -9.94244079773051 -9.94244079773051 1.141718931153E-10 -10.5445007890585 -99 -10.0673795343388 -99 -99 0.5 0.25 3.40529103472444E+051 -4.01552203665584E+034 -3.90817641141599E+034 -2.08445250065383E+032 -8.65011002333187E+032 0 0 0 1 2
2145 12010245791.1565 0.724086378428712 4.08610432368068 245.555872083472 39.944844230043 0.971102516291213 2.19974232010319 -0.002606248409023 -1 0.244279911521203 1.50167982532643 -9.94501202889911 -9.94501202889911 1.13497937907321E-10 -10.5470720202271 -99 -10.0699507655074 -99 -99 0.5 0.25 3.39059129250828E+051 -3.96573194630511E+034 -3.85994497511878E+034 -2.05813719669884E+032 -8.52055992193347E+032 0 0 0 1 2
2150 12022806176.7042 0.724563084595128 4.0871540020642 245.643265700797 39.7429073011327 0.969871903483838 2.20217588499311 -0.002623091379969 -1 0.243009881015047 1.50199733295297 -9.95334522318405 -9.95334522318405 1.11340912640586E-10 -10.555405214512 -99 -10.0782839597924 -99 -99 0.5 0.25 3.37503057092043E+051 -3.9156127549092E+034 -3.81246282844226E+034 -2.0351773923622E+032 -8.27981525433262E+032 0 0 0 1 2
2155 12034249724.7582 0.72510661495569 4.08852118382399 245.710367524618 39.5572758876054 0.968845251840789 2.20461900819449 -0.00296475508528 -1 0.241855246209746 1.50228599165429 -10.2268724400558 -10.2268724400558 5.93099502777049E-11 -10.8289324313838 -99 -10.3518111766641 -99 -99 0.5 0.25 3.36103596646617E+051 -3.81376603736769E+034 -3.74995318634662E+034 -2.00682140698153E+032 -4.37446369512608E+032 0 0 0 1 2
2160 12046927008.6289 0.726452760261776 4.0927849917687 245.709248197556 39.3267297616204 0.968263112596177 2.20893062418609 -0.00266319206486 -1 0.240500960227022 1.50262456314997 -9.96747588948923 -9.96747588948923 1.07776508578174E-10 -10.5695358808172 -99 -10.0924146260975 -99 -99 0.5 0.25 3.345685866763E+051 -3.81664394690063E+034 -3.71811882175352E+034 -1.98423746195662E+032 -7.86827505275468E+032 0 0 0 1 2
2165 12059280756.6478 0.726801823528429 4.09340018015126 245.801869234226 39.1400369620731 0.967009778703928 2.21103134748502 -0.002684491966027 -1 0.239316217737789 1.50292074877228 -9.97739873519788 -9.97739873519788 1.05341928513798E-10 -10.5794587265258 -99 -10.1023374718062 -99 -99 0.5 0.25 3.33096009385134E+051 -3.77124602124741E+034 -3.6753888116143E+034 -1.96435955392491E+032 -7.62136140938557E+032 0 0 0 1 2
2170 12071667598.1121 0.72831892497133 4.09832191099684 245.77737387476 38.912881619329 0.966613963240867 2.21566135729185 -0.002699844880419 -1 0.238003000538099 1.5032490530722 -9.97790197735015 -9.97790197735015 1.05219933419289E-10 -10.5799619686781 -99 -10.1028407139585 -99 -99 0.5 0.25 3.31633438184397E+051 -3.72073377242597E+034 -3.62598649219793E+034 -1.9346228332134E+032 -7.54010518959082E+032 0 0 0 1 2
2175 12083946861.0371 0.729183857482395 4.10085460021197 245.814767309463 38.7135232831449 0.965771334581304 2.21885317271679 -0.002721254186011 -1 0.236795199146912 1.50355100342 -9.98604104154749 -9.98604104154749 1.0326638127103E-10 -10.5881010328755 -99 -10.1109797781558 -99 -99 0.5 0.25 3.30204621752177E+051 -3.67432282739753E+034 -3.58187902014537E+034 -1.91117904308636E+032 -7.33320168212985E+032 0 0 0 1 2
2180 12096437769.3621 0.73003268165617 4.10332354056176 245.854263339172 38.514302822699 0.964904935881408 2.22202250615315 -0.002738817778948 -1 0.235586152799296 1.50385326500691 -9.99069001539916 -9.99069001539916 1.02166845564522E-10 -10.5927500067271 -99 -10.1156287520075 -99 -99 0.5 0.25 3.28769241185249E+051 -3.62912812813733E+034 -3.53835743132448E+034 -1.88809615975542E+032 -7.18897352152916E+032 0 0 0 1 2
2185 12109778627.4926 0.730327822194866 4.10371991245416 245.955305893407 38.3257993323439 0.963552461217553 2.22406879613886 -0.002757653266688 -1 0.234383641578617 1.50415389281208 -9.99729961449815 -9.99729961449815 1.0062372384675E-10 -10.5993596058261 -99 -10.1222383511065 -99 -99 0.5 0.25 3.2725713101078E+051 -3.58516503771937E+034 -3.4963371553406E+034 -1.86872001485236E+032 -7.01406822302391E+032 0 0 0 1 2
2190 12122014391.4272 0.731722323572519 4.10822094484928 245.935127431976 38.1154110020589 0.963135012321418 2.22837703869803 -0.002777771613611 -1 0.233163403310561 1.50445895237909 -10.0020526318971 -10.0020526318971 9.95284792054059E-11 -10.6041126232251 -99 -10.1269913685054 -99 -99 0.5 0.25 3.25883713297473E+051 -3.5386556592616E+034 -3.45148627567093E+034 -1.84203363870888E+032 -6.87490472035761E+032 0 0 0 1 2
2195 12134763931.1509 0.732496411694082 4.11042207416619 245.979760213314 37.9226286857297 0.96222388445152 2.23138099108081 -0.002799238076236 -1 0.231987331432446 1.50475297034862 -10.0111844673038 -10.0111844673038 9.74575597184887E-11 -10.6132444586318 -99 -10.1361232039121 -99 -99 0.5 0.25 3.24472560512344E+051 -3.4949125145496E+034 -3.40999824199058E+034 -1.82042813061202E+032 -6.67099912529038E+032 0 0 0 1 2
2200 12147787635.7198 0.733263967910523 4.11259228918132 246.026058755625 37.7288881004191 0.961289807523728 2.234388999817 -0.002819700877109 -1 0.230804076007805 1.50504878420478 -10.0181365044723 -10.0181365044723 9.590991266548E-11 -10.6201964958003 -99 -10.1430752410806 -99 -99 0.5 0.25 3.23048816461048E+051 -3.451507935764E+034 -3.36847046233632E+034 -1.79876937791884E+032 -6.50497796484928E+032 0 0 0 1 2
2205 12161477255.9223 0.733411625724005 4.11246155231726 246.138357843944 37.5504420239674 0.959849364729989 2.23610784925387 -0.002836155875015 -1 0.229651593778201 1.50533690476218 -10.0254481019565 -10.0254481019565 9.43087303339817E-11 -10.6275080932845 -99 -10.1503868385648 -99 -99 0.5 0.25 3.21572222344127E+051 -3.41058036161559E+034 -3.32939386203466E+034 -1.78134797626446E+032 -6.33730198182806E+032 0 0 0 1 2
2210 12173861524.713 0.734725158241073 4.11667985386111 246.121670096387 37.3504241594127 0.959403544445449 2.24021828870925 -0.002858394290588 -1 0.228487956623195 1.50562781405093 -10.0303021900433 -10.0303021900433 9.32605151257548E-11 -10.6323621813712 -99 -10.1552409266516 -99 -99 0.5 0.25 3.20249289549633E+051 -3.3678547689196E+034 -3.28817022399733E+034 -1.75706216939402E+032 -6.21139232283304E+032 0 0 0 1 2
2215 12186857277.3608 0.735382556688717 4.11846745575029 246.174027639831 37.1676386487979 0.95843259096099 2.24295432677863 -0.002882471971494 -1 0.227363853660839 1.50590883979152 -10.0367333648256 -10.0367333648256 9.18896580055805E-11 -10.6387933561535 -99 -10.1616721014339 -99 -99 0.5 0.25 3.18879943980994E+051 -3.32776573246311E+034 -3.24973383786516E+034 -1.73742945252343E+032 -6.06576000727093E+032 0 0 0 1 2
2220 12199649989.5609 0.735994165508756 4.12010341551738 246.227647339554 36.9910198916454 0.957463882940147 2.24556088915273 -0.002896860969539 -1 0.226275048528477 1.50618104107461 -10.042805138254 -10.042805138254 9.06139081395064E-11 -10.644865129582 -99 -10.1677438748623 -99 -99 0.5 0.25 3.17548095934815E+051 -3.2894268695767E+034 -3.21294227236322E+034 -1.71869987465627E+032 -5.92975984669195E+032 0 0 0 1 2
2225 12213456172.0398 0.735982594019038 4.11941460845575 246.350513240815 36.8252570941567 0.955953563797869 2.24690292334678 -0.002916316539679 -1 0.225189300699463 1.50645247803186 -10.0490365120042 -10.0490365120042 8.93230384914688E-11 -10.6510965033321 -99 -10.1739752486125 -99 -99 0.5 0.25 3.16129221742313E+051 -3.25247585138252E+034 -3.1775101422819E+034 -1.70365914558057E+032 -5.79291176448171E+032 0 0 0 1 2
2230 12226385048.9603 0.737229580681999 4.12338502594224 246.339674860406 36.6295897316188 0.955445430885491 2.25088769245531 -0.002931874084755 -1 0.224045166666003 1.50673851154023 -10.0554829040414 -10.0554829040414 8.80069754862817E-11 -10.6575428953694 -99 -10.1804216406497 -99 -99 0.5 0.25 3.14812339179016E+051 -3.21142283875282E+034 -3.13805022758853E+034 -1.6805890485764E+032 -5.65667206785252E+032 0 0 0 1 2
2235 12239723296.052 0.737771907485264 4.12476149243735 246.400654764112 36.4549939314979 0.954405710190277 2.25336889123571 -0.002964409254372 -1 0.222962126081332 1.5070092716864 -10.0688919590119 -10.0688919590119 8.5331236917795E-11 -10.6709519503399 -99 -10.1938306956202 -99 -99 0.5 0.25 3.13472689123803E+051 -3.17293748694659E+034 -3.10194414288219E+034 -1.66275162652661E+032 -5.43658277991326E+032 0 0 0 1 2
2240 12252888233.869 0.738283051358437 4.12603818734312 246.461857574068 36.2854472433294 0.953374604671101 2.25575599865679 -0.003007339040036 -1 0.221908821386421 1.50727259786012 -10.0937108476352 -10.0937108476352 8.05914839040332E-11 -10.6957708389632 -99 -10.2186495842435 -99 -99 0.5 0.25 3.12165886110221E+051 -3.13307229761034E+034 -3.06571770645962E+034 -1.64477242050131E+032 -5.09068669457121E+032 0 0 0 1 2
2245 12266287862.6632 0.738886476473554 4.12764843255369 246.514554794536 36.1120953297529 0.952396000802412 2.25835754253025 -0.003185648748838 -1 0.220840574487328 1.5075396595849 -10.2200965300446 -10.2200965300446 6.02425670856696E-11 -10.8221565213726 -99 -10.3450352666529 -99 -99 0.5 0.25 3.10850841777386E+051 -3.07710365975145E+034 -3.02313323918772E+034 -1.62419629490138E+032 -3.77284576147227E+032 0 0 0 1 2
2250 12280191348.2658 0.739930883953977 4.1308554806491 246.526451654659 35.9205545777141 0.951687543481017 2.26195888042721 -0.003020451816841 -1 0.219700163239193 1.50782476239693 -10.0818966161055 -10.0818966161055 8.28139278982539E-11 -10.6839566074335 -99 -10.2068353527138 -99 -99 0.5 0.25 3.09500830999789E+051 -3.06219373338895E+034 -2.99475212591117E+034 -1.60655985931905E+032 -5.1376008884588E+032 0 0 0 1 2
2255 12294001566.9545 0.740351788935138 4.13179247513314 246.597839917139 35.7526199944485 0.950561592492303 2.26418350373674 -0.003041430431885 -1 0.218647865553619 1.50808783681832 -10.0898213054814 -10.0898213054814 8.13165031682652E-11 -10.6918812968093 -99 -10.2147600420897 -99 -99 0.5 0.25 3.0817749751331E+051 -3.02677831947629E+034 -2.96087257748253E+034 -1.59006288689684E+032 -5.00051131247984E+032 0 0 0 1 2
2260 12307499015.6857 0.740790124301772 4.13281342187781 246.663597491866 35.5895181041396 0.949492518036092 2.26640696487582 -0.003152613802238 -1 0.217629127351359 1.50834252136889 -10.1646360083101 -10.1646360083101 6.8448508884241E-11 -10.7666959996381 -99 -10.2895747449184 -99 -99 0.5 0.25 3.06899227195325E+051 -2.98125004632593E+034 -2.92378672284981E+034 -1.57245266433572E+032 -4.1738796832761E+032 0 0 0 1 2
2265 12321428111.4228 0.741071555063768 4.13324885138252 246.747052813624 35.4286004362663 0.948281441995459 2.26831961981079 -0.003119515919888 -1 0.216608481889521 1.50859768273435 -10.1326511716823 -10.1326511716823 7.36798661646223E-11 -10.7347111630102 -99 -10.2575899082906 -99 -99 0.5 0.25 3.05595461521809E+051 -2.95431944859284E+034 -2.89419933258404E+034 -1.55826507134484E+032 -4.45374652953514E+032 0 0 0 1 2
2270 12335059667.5242 0.741486749817094 4.13419205628286 246.813632230581 35.2683733063739 0.947205896283824 2.27048736689497 -0.003312885690791 -1 0.215606489884292 1.50884818073566 -10.2680075511072 -10.2680075511072 5.395012420894E-11 -10.8700675424352 -99 -10.3929462877155 -99 -99 0.5 0.25 3.04333341506713E+051 -2.90297332032774E+034 -2.85523054464001E+034 -1.54013259156055E+032 -3.23414497721179E+032 0 0 0 1 2
2275 12349346409.6628 0.742360602550179 4.13678912636923 246.838673755699 35.0882787503819 0.946397035169183 2.27370758455233 -0.003125743281406 -1 0.214522284835757 1.50911923199779 -10.1165231812416 -10.1165231812416 7.64674871466096E-11 -10.7185831725696 -99 -10.2414619178499 -99 -99 0.5 0.25 3.03023922168495E+051 -2.8907256001019E+034 -2.83006300151294E+034 -1.52473427099872E+032 -4.54152558789752E+032 0 0 0 1 2
2280 12363859854.1323 0.742620747772115 4.13714182527141 246.924888104924 34.9273318423509 0.945148889669895 2.2756002259195 -0.003142444030794 -1 0.213499886627988 1.50937483154973 -10.1206676981888 -10.1206676981888 7.57412209734145E-11 -10.7227276895167 -99 -10.2456064347971 -99 -99 0.5 0.25 3.01710786723649E+051 -2.85841825025616E+034 -2.79873014601134E+034 -1.51004368100564E+032 -4.45876674347636E+032 0 0 0 1 2
2285 12377885265.3373 0.742778352053775 4.13714681844626 247.016229478471 34.7765265679216 0.943889577189558 2.27721504040337 -0.003171549742495 -1 0.212533468773419 1.50961643601337 -10.1351574447308 -10.1351574447308 7.32558910492444E-11 -10.7372174360587 -99 -10.2600961813391 -99 -99 0.5 0.25 3.00456542803964E+051 -2.82649366713826E+034 -2.76876640193631E+034 -1.49644386694144E+032 -4.27628265325336E+032 0 0 0 1 2
2290 12391752625.847 0.743072573595267 4.13766315467823 247.091634139869 34.6247005169638 0.942752396162936 2.27910499599135 -0.003411833251856 -1 0.211574613575831 1.50985614981277 -10.3030770903549 -10.3030770903549 4.97648740952449E-11 -10.9051370816829 -99 -10.4280158269632 -99 -99 0.5 0.25 2.99229663170827E+051 -2.77402794564074E+034 -2.73042064810603E+034 -1.47918226921102E+032 -2.88154748425952E+032 0 0 0 1 2
2295 12406060127.5419 0.743798251009066 4.13974209151516 247.126391192816 34.4564985581864 0.941883356301891 2.28196886564255 -0.003206999439367 -1 0.210552818217882 1.51011159865226 -10.1405142475818 -10.1405142475818 7.23578663974209E-11 -10.7425742389098 -99 -10.2654529841901 -99 -99 0.5 0.25 2.97976067842387E+051 -2.76441429420187E+034 -2.70823572913045E+034 -1.46572146121014E+032 -4.15213504593113E+032 0 0 0 1 2
2300 12420664618.5539 0.743845520004648 4.13934011718778 247.229373711367 34.3082820242923 0.940526414696712 2.28336787422751 -0.003227593390235 -1 0.209593081776508 1.5103515327626 -10.1522851395239 -10.1522851395239 7.0423054893538E-11 -10.7543451308518 -99 -10.2772238761322 -99 -99 0.5 0.25 2.96712633610539E+051 -2.73404412335584E+034 -2.67944672848147E+034 -1.45301956626766E+032 -4.00671992116967E+032 0 0 0 1 2
2305 12434489851.9002 0.744010625789001 4.13940475160336 247.313786543017 34.1657874094914 0.939336757855966 2.28494645588152 -0.003487975273852 -1 0.208682765023119 1.51057911195095 -10.3302432127536 -10.3302432127536 4.6747327449234E-11 -10.9323032040815 -99 -10.4551819493619 -99 -99 0.5 0.25 2.95529416874571E+051 -2.68388125642196E+034 -2.64312011620089E+034 -1.43721040377826E+032 -2.63890361832783E+032 0 0 0 1 2
2310 12449191651.0244 0.744593387325179 4.14096434933842 247.361984527792 34.0032570110647 0.938364154380265 2.287507514955 -0.00326778245537 -1 0.207683897212441 1.51082882890362 -10.1613321152083 -10.1613321152083 6.89712162997805E-11 -10.7633921065363 -99 -10.2862708518166 -99 -99 0.5 0.25 2.94283008030873E+051 -2.67511521465003E+034 -2.62228111641231E+034 -1.42489006504959E+032 -3.85851975872317E+032 0 0 0 1 2
2315 12463591714.4171 0.744904573034211 4.14155103034802 247.433772250546 33.8537747092033 0.937243141758521 2.28943945751898 -0.003294128127816 -1 0.206743084612259 1.51106403205366 -10.1686997985075 -10.1686997985075 6.7811008210506E-11 -10.7707597898354 -99 -10.2936385351158 -99 -99 0.5 0.25 2.93076433923907E+051 -2.64611251051888E+034 -2.59437849683165E+034 -1.41148346366164E+032 -3.76191790506132E+032 0 0 0 1 2
